X2,X4,X6,X8,X9_encoded,X10_encoded,X11_encoded,X3_encoded,X5_encoded,X7_encoded,Y
5.11,0.034874689,161.721,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,7.8
6.38,0.031898175,177.4344,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,7.49
8.3,0.038211537,87.7198,1997.0,1.0,1.0,2.0,1.0,4.0,8.0,7.36
16.7,0.03874616,143.8102,2007.0,2.0,2.0,2.0,1.0,13.0,2.0,8.48
6.55,0.03443677,156.5288,1985.0,2.0,3.0,4.0,1.0,1.0,5.0,8.49
9.695,0.130261652,185.2898,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,8.12
8.235,0.014456938,184.795,2004.0,1.0,2.0,2.0,0.0,8.0,6.0,7.29
10.195,0.126383094,112.1886,1997.0,1.0,1.0,2.0,0.0,3.0,8.0,6.5
10.695,0.127620811,119.244,1987.0,3.0,3.0,2.0,1.0,4.0,1.0,8.15
8.38,0.046878474,109.857,2004.0,1.0,2.0,2.0,1.0,0.0,6.0,7.74
11.65,0.220111117,153.0024,1998.0,1.0,3.0,1.0,0.0,0.0,0.0,6.12
9.195,0.0471117,52.0666,2004.0,1.0,2.0,2.0,1.0,5.0,6.0,6.42
8.1,0.019768503,88.6198,1997.0,1.0,1.0,2.0,1.0,3.0,8.0,7.36
18.6,0.015858893,152.9366,2007.0,2.0,2.0,2.0,0.0,13.0,2.0,6.12
17.6,0.018905326,234.659,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,9.05
20.25,0.0142805539999999,148.0418,2009.0,2.0,3.0,3.0,0.0,9.0,3.0,7.07
5.98,0.075675438,53.3614,1999.0,2.0,1.0,2.0,0.0,7.0,9.0,5.8
18.75,0.010381661,207.8954,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,7.74
5.82,0.077475884,255.333,2002.0,1.0,2.0,2.0,1.0,6.0,7.0,8.49
8.52,0.02705936,153.3682,1997.0,1.0,1.0,2.0,0.0,14.0,8.0,6.82
15.5,0.126199917,178.4028,2009.0,2.0,3.0,3.0,1.0,6.0,3.0,7.12
16.7,0.119462225,182.7976,1997.0,1.0,1.0,2.0,1.0,6.0,8.0,7.5
9.6,0.027454997,258.1304,2009.0,2.0,3.0,3.0,1.0,13.0,3.0,7.75
9.13,0.051928034,151.4024,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,7.59
10.5,0.0,78.296,1997.0,1.0,1.0,2.0,1.0,15.0,8.0,7.27
17.0,0.119570595,249.7434,1999.0,2.0,1.0,2.0,0.0,5.0,9.0,8.35
17.85,0.0337257429999999,211.6902,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,8.35
9.195,0.1012757919999999,46.4744,2004.0,1.0,2.0,2.0,0.0,0.0,6.0,6.86
10.1,0.056077574,117.8492,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,7.39
8.18,0.0,140.5154,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,7.44
8.655,0.088178053,122.6756,2004.0,1.0,2.0,2.0,1.0,13.0,6.0,7.74
17.85,0.046608497,122.9388,1997.0,1.0,1.0,2.0,1.0,6.0,8.0,8.04
10.65,0.085119855,229.8668,2004.0,1.0,2.0,2.0,1.0,13.0,6.0,8.33
13.65,0.031418984,99.27,1987.0,3.0,3.0,2.0,1.0,3.0,1.0,7.86
17.25,0.084809658,261.191,2007.0,2.0,2.0,2.0,0.0,14.0,2.0,8.06
9.5,0.035350045,169.7448,2007.0,2.0,2.0,2.0,1.0,6.0,2.0,8.18
16.7,0.0,63.6168,1999.0,2.0,1.0,2.0,1.0,15.0,9.0,7.2
8.6,0.054601779,141.1154,1998.0,1.0,3.0,1.0,0.0,8.0,0.0,6.05
19.25,0.102188428,54.3956,2009.0,2.0,3.0,3.0,0.0,4.0,3.0,7.09
11.0,0.133034816,222.0798,1987.0,3.0,3.0,2.0,1.0,3.0,1.0,7.96
9.895,0.16817143,237.7564,2002.0,1.0,2.0,2.0,0.0,14.0,7.0,8.25
14.0,0.029722659,143.4786,1997.0,1.0,1.0,2.0,1.0,4.0,8.0,7.37
7.365,0.042733625,226.972,2009.0,2.0,3.0,3.0,0.0,6.0,3.0,8.26
20.85,0.062172698,90.2514,1987.0,3.0,3.0,2.0,1.0,0.0,1.0,6.43
7.64,0.070704474,93.412,1997.0,1.0,1.0,2.0,1.0,13.0,8.0,7.31
4.785,0.191500528,121.2098,1985.0,1.0,1.0,1.0,1.0,0.0,4.0,4.79
17.7,0.122065518,103.3674,1999.0,2.0,1.0,2.0,1.0,10.0,9.0,7.84
7.97,0.04021623,90.4514,2007.0,2.0,2.0,2.0,1.0,10.0,2.0,7.19
12.35,0.041737627,33.1216,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,6.25
8.42,0.11227101,63.2168,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,6.56
9.5,0.135075924,170.3106,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,8.14
6.305,0.12301331,93.2436,1987.0,3.0,3.0,2.0,1.0,13.0,1.0,7.64
5.92,0.019238942,49.8692,2002.0,1.0,2.0,2.0,1.0,14.0,7.0,7.03
15.1,0.067212845,260.2304,2002.0,1.0,2.0,2.0,1.0,13.0,7.0,8.5
17.35,0.280164929,177.5712,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,6.27
7.405,0.015271793,89.9146,1997.0,1.0,1.0,2.0,0.0,3.0,8.0,7.35
6.405,0.136512858,128.7678,1999.0,2.0,1.0,2.0,0.0,13.0,9.0,8.02
19.7,0.0780349759999999,178.06599999999997,1999.0,2.0,1.0,2.0,0.0,0.0,9.0,8.28
17.7,0.042649476,162.721,2009.0,2.0,3.0,3.0,1.0,5.0,3.0,6.89
17.6,0.104859135,161.8868,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,8.32
15.85,0.110202066,39.7506,1999.0,2.0,1.0,2.0,1.0,5.0,9.0,6.58
17.5,0.01558456,185.1266,1999.0,2.0,1.0,2.0,0.0,6.0,9.0,8.48
20.75,0.060805497,150.8024,1985.0,2.0,3.0,4.0,0.0,14.0,5.0,8.11
9.6,0.036490369,140.8154,2007.0,2.0,2.0,2.0,0.0,6.0,2.0,7.52
11.0,0.088025298,158.063,2002.0,1.0,2.0,2.0,1.0,5.0,7.0,7.89
20.75,0.129864461,240.188,2009.0,2.0,3.0,3.0,1.0,12.0,3.0,8.7
20.5,0.0,89.4146,1985.0,2.0,3.0,4.0,0.0,14.0,5.0,7.88
16.6,0.084176826,118.0124,1998.0,1.0,3.0,1.0,0.0,3.0,0.0,6.38
12.5,0.062343432,199.7426,1997.0,1.0,1.0,2.0,1.0,0.0,8.0,6.39
7.02,0.049942926,82.425,1999.0,2.0,1.0,2.0,0.0,4.0,9.0,7.25
19.1,0.025867261,147.6418,2004.0,1.0,2.0,2.0,1.0,6.0,6.0,7.29
5.785,0.038817121,262.6252,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,6.26
11.65,0.01941154,40.3164,2002.0,1.0,2.0,2.0,0.0,7.0,7.0,6.22
19.0,0.216478153,190.1872,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,6.34
5.19,0.042707323,197.811,2002.0,1.0,2.0,2.0,0.0,5.0,7.0,7.99
14.15,0.0,196.311,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,8.11
16.2,0.175898114,183.7608,2009.0,2.0,3.0,3.0,0.0,8.0,3.0,7.99
7.72,0.074847665,78.8986,1999.0,2.0,1.0,2.0,1.0,1.0,9.0,6.43
18.6,0.118180011,56.2588,1997.0,1.0,1.0,2.0,0.0,11.0,8.0,6.94
8.35,0.127587344,76.5354,2007.0,2.0,2.0,2.0,1.0,5.0,2.0,7.5
18.6,0.19780911,55.6588,1998.0,1.0,3.0,1.0,0.0,11.0,0.0,4.74
7.935,0.069208684,264.0884,1985.0,2.0,3.0,4.0,0.0,8.0,5.0,8.41
19.0,0.0269639089999999,129.8336,1987.0,3.0,3.0,2.0,0.0,9.0,1.0,8.15
8.895,0.039261947,207.4296,2007.0,2.0,2.0,2.0,1.0,0.0,2.0,7.82
18.0,0.008533716,78.5618,1987.0,3.0,3.0,2.0,0.0,0.0,1.0,6.0
15.1,0.100423086,144.7786,2007.0,2.0,2.0,2.0,1.0,6.0,2.0,7.86
7.405,0.0,91.8488,1985.0,2.0,3.0,4.0,1.0,3.0,5.0,7.91
20.5,0.036353098,75.8696,1997.0,1.0,1.0,2.0,0.0,5.0,8.0,7.78
15.1,0.077348214,259.7962,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,8.99
20.6,0.023548476,93.3778,2009.0,2.0,3.0,3.0,0.0,6.0,3.0,7.18
15.85,0.069043044,218.7166,1987.0,3.0,3.0,2.0,0.0,1.0,1.0,8.33
20.6,0.048010812,187.7556,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,8.01
10.3,0.058778429,187.853,1987.0,3.0,3.0,2.0,1.0,6.0,1.0,7.88
14.65,0.117607719,55.2588,1985.0,2.0,3.0,4.0,0.0,11.0,5.0,7.92
17.6,0.127412338,111.3202,1998.0,1.0,3.0,1.0,1.0,10.0,0.0,5.82
11.35,0.044945123,101.0016,1987.0,3.0,3.0,2.0,1.0,13.0,1.0,7.88
10.195,0.126579586,112.2886,1999.0,2.0,1.0,2.0,0.0,3.0,9.0,7.85
17.5,0.016802225,138.518,2009.0,2.0,3.0,3.0,0.0,10.0,3.0,7.77
5.98,0.075192072,56.0614,1985.0,2.0,3.0,4.0,0.0,7.0,5.0,7.86
11.0,0.03786331,40.948,1987.0,3.0,3.0,2.0,0.0,8.0,1.0,5.77
5.92,0.019200003,47.7692,1997.0,1.0,1.0,2.0,1.0,14.0,8.0,6.2
13.3,0.0797911759999999,232.73,2004.0,1.0,2.0,2.0,0.0,4.0,6.0,7.94
18.2,0.16334971,45.1086,1999.0,2.0,1.0,2.0,0.0,8.0,9.0,6.51
9.395,0.109265987,42.3112,1999.0,2.0,1.0,2.0,1.0,14.0,9.0,6.89
6.75,0.10821852,96.3752,2004.0,1.0,2.0,2.0,1.0,4.0,6.0,7.2
15.7,0.122392031,133.1942,1987.0,3.0,3.0,2.0,0.0,3.0,1.0,7.93
8.39,0.20168772,162.8868,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,5.79
14.7,0.0462590359999999,47.4692,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,7.36
9.6,0.035651291,244.917,2002.0,1.0,2.0,2.0,0.0,13.0,7.0,7.98
11.1,0.059835659,151.3366,2004.0,1.0,2.0,2.0,0.0,6.0,6.0,8.01
12.8,0.0914080759999999,108.9938,2009.0,2.0,3.0,3.0,0.0,11.0,3.0,6.98
12.85,0.169405699,46.106,2007.0,2.0,2.0,2.0,0.0,5.0,2.0,6.67
13.65,0.015943701,231.9668,2002.0,1.0,2.0,2.0,0.0,1.0,7.0,8.08
16.85,0.174232377,146.6102,1985.0,2.0,3.0,4.0,0.0,14.0,5.0,7.55
7.935,0.031801103,261.591,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,8.06
12.1,0.052749199,74.967,1985.0,1.0,1.0,1.0,0.0,3.0,4.0,5.44
16.1,0.039463564,189.9846,1998.0,1.0,3.0,1.0,0.0,14.0,0.0,5.25
7.645,0.0,41.8112,1997.0,1.0,1.0,2.0,1.0,13.0,8.0,6.8
8.775,0.036159635,110.7228,1998.0,1.0,3.0,1.0,0.0,6.0,0.0,5.8
10.65,0.0240200779999999,57.2272,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,7.07
7.64,0.071104408,95.012,2007.0,2.0,2.0,2.0,1.0,13.0,2.0,7.53
7.325,0.093913607,93.2146,2007.0,2.0,2.0,2.0,0.0,6.0,2.0,7.46
8.645,0.144006886,94.741,2009.0,2.0,3.0,3.0,0.0,8.0,3.0,6.97
8.97,0.093159233,55.7956,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,6.94
7.855,0.129425145,219.3482,1985.0,1.0,1.0,1.0,1.0,4.0,4.0,5.39
5.405,0.053839714,198.6742,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,7.78
20.5,0.0986290619999999,90.6462,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,7.79
10.195,0.017658634,240.1538,1999.0,2.0,1.0,2.0,1.0,15.0,9.0,7.27
6.935,0.041282286,103.5332,1997.0,1.0,1.0,2.0,1.0,13.0,8.0,7.12
9.285,0.170186628,159.0262,1985.0,1.0,1.0,1.0,1.0,13.0,4.0,5.07
8.88,0.086781204,152.2682,1997.0,1.0,1.0,2.0,0.0,7.0,8.0,7.51
14.0,0.0422707509999999,162.52100000000002,1985.0,2.0,3.0,4.0,1.0,5.0,5.0,8.43
9.3,0.089186275,145.3786,2002.0,1.0,2.0,2.0,0.0,3.0,7.0,7.92
9.0,0.019502965,169.4474,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,8.35
21.25,0.024650932,146.0102,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,7.98
12.35,0.026722744,59.2246,1999.0,2.0,1.0,2.0,0.0,3.0,9.0,6.89
10.895,0.037516862,124.3704,1985.0,2.0,3.0,4.0,1.0,4.0,5.0,8.01
16.85,0.023154399,43.9428,1997.0,1.0,1.0,2.0,1.0,13.0,8.0,5.86
14.7,0.072284689,49.8034,2004.0,1.0,2.0,2.0,0.0,6.0,6.0,6.45
8.63,0.028391879,173.9422,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,8.33
7.935,0.031866022,261.291,2009.0,2.0,3.0,3.0,0.0,9.0,3.0,7.97
16.7,0.024088444,112.7176,1985.0,2.0,3.0,4.0,1.0,5.0,5.0,7.51
19.85,0.0644090559999999,126.7704,2004.0,1.0,2.0,2.0,0.0,8.0,6.0,7.47
5.765,0.082012293,37.5164,1997.0,1.0,1.0,2.0,0.0,0.0,8.0,6.49
17.75,0.157075658,240.5538,1999.0,2.0,1.0,2.0,1.0,4.0,9.0,8.25
4.88,0.107110465,55.5588,1985.0,1.0,1.0,1.0,1.0,2.0,4.0,5.43
8.235,0.014459672,181.895,1997.0,1.0,1.0,2.0,0.0,8.0,8.0,6.6
17.6,0.076483451,43.4086,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,6.74
6.13,0.10234983,55.0298,1999.0,2.0,1.0,2.0,0.0,6.0,9.0,6.29
9.1,0.174827835,127.2362,2009.0,2.0,3.0,3.0,0.0,0.0,3.0,7.4
18.7,0.1045910269999999,121.4072,1987.0,3.0,3.0,2.0,0.0,5.0,1.0,7.8
15.5,0.0758688429999999,261.7568,1999.0,2.0,1.0,2.0,1.0,0.0,9.0,7.52
10.695,0.086764795,156.7972,2004.0,1.0,2.0,2.0,1.0,13.0,6.0,8.14
6.695,0.03408026,220.8456,2009.0,2.0,3.0,3.0,0.0,5.0,3.0,8.53
16.0,0.072655379,229.8668,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,8.48
5.59,0.056555715,62.6168,1987.0,3.0,3.0,2.0,1.0,13.0,1.0,6.46
11.35,0.043402224,197.0742,2007.0,2.0,2.0,2.0,1.0,6.0,2.0,7.86
12.3,0.064882207,93.8804,2009.0,2.0,3.0,3.0,1.0,15.0,3.0,7.29
5.34,0.044764726,102.4016,1985.0,2.0,3.0,4.0,1.0,13.0,5.0,7.8
17.75,0.034752647,248.775,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,8.23
17.75,0.030631323,178.56599999999997,2009.0,2.0,3.0,3.0,0.0,11.0,3.0,7.83
10.8,0.0,245.0144,1985.0,2.0,3.0,4.0,0.0,6.0,5.0,8.07
10.195,0.110735739,35.2874,1985.0,2.0,3.0,4.0,0.0,0.0,5.0,6.9
12.35,0.038657256,110.257,2009.0,2.0,3.0,3.0,1.0,6.0,3.0,7.47
16.7,0.052493162,113.9176,1999.0,2.0,1.0,2.0,1.0,5.0,9.0,7.83
19.35,0.0658909979999999,167.0816,2007.0,2.0,2.0,2.0,1.0,10.0,2.0,7.32
15.7,0.114565093,112.0202,1997.0,1.0,1.0,2.0,1.0,3.0,8.0,5.82
13.6,0.117065801,196.1136,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,8.7
18.7,0.026450779,124.902,2007.0,2.0,2.0,2.0,0.0,0.0,2.0,7.98
7.06,0.043863865,59.5904,1987.0,3.0,3.0,2.0,1.0,15.0,1.0,6.64
11.35,0.0,52.4008,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,6.7
19.85,0.036551446,62.7194,1985.0,1.0,1.0,1.0,1.0,13.0,4.0,4.82
6.96,0.077630199,90.9146,2007.0,2.0,2.0,2.0,0.0,14.0,2.0,7.29
19.25,0.3047373869999999,54.7298,1985.0,1.0,1.0,1.0,0.0,4.0,4.0,4.68
16.75,0.041180766,37.919,1985.0,2.0,3.0,4.0,1.0,13.0,5.0,6.65
13.15,0.043831721,184.195,1999.0,2.0,1.0,2.0,0.0,13.0,9.0,7.92
10.895,0.0075033719999999,146.7102,1985.0,2.0,3.0,4.0,1.0,4.0,5.0,8.38
14.5,0.214681063,102.7332,1998.0,1.0,3.0,1.0,1.0,0.0,0.0,5.32
7.5,0.060649825,177.4028,1998.0,1.0,3.0,1.0,0.0,8.0,0.0,5.87
15.2,0.0972589369999999,114.8492,2002.0,1.0,2.0,2.0,0.0,8.0,7.0,7.32
11.6,0.009763021,226.2404,1997.0,1.0,1.0,2.0,1.0,13.0,8.0,7.5
9.0,0.032152981,102.0016,2009.0,2.0,3.0,3.0,0.0,9.0,3.0,7.33
19.35,0.021439694,119.7098,1987.0,3.0,3.0,2.0,1.0,6.0,1.0,7.19
15.2,0.153592956,228.0352,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,6.13
20.2,0.121231308,97.5752,2004.0,1.0,2.0,2.0,1.0,13.0,6.0,7.34
11.15,0.119371835,45.2744,1985.0,2.0,3.0,4.0,0.0,4.0,5.0,6.81
5.175,0.064607378,87.4198,1985.0,2.0,3.0,4.0,0.0,3.0,5.0,7.73
5.365,0.14024028,171.0764,1997.0,1.0,1.0,2.0,1.0,12.0,8.0,8.09
21.2,0.0,173.6738,1999.0,2.0,1.0,2.0,1.0,15.0,9.0,7.99
11.15,0.008296692,150.6708,2002.0,1.0,2.0,2.0,1.0,4.0,7.0,7.65
19.35,0.077193256,112.7518,2007.0,2.0,2.0,2.0,1.0,13.0,2.0,6.53
13.5,0.055075504,33.3874,1999.0,2.0,1.0,2.0,0.0,8.0,9.0,5.64
9.6,0.014209811,188.1872,2004.0,1.0,2.0,2.0,1.0,13.0,6.0,7.44
12.5,0.081879864,91.7488,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,7.21
15.85,0.078540095,36.3506,2004.0,1.0,2.0,2.0,0.0,3.0,6.0,6.41
10.195,0.146540889,141.7838,1987.0,3.0,3.0,2.0,1.0,5.0,1.0,7.43
20.2,0.097059596,178.6028,2007.0,2.0,2.0,2.0,1.0,10.0,2.0,7.74
7.96,0.028478742,161.8894,2009.0,2.0,3.0,3.0,0.0,3.0,3.0,7.92
20.0,0.034340926,45.4086,1987.0,3.0,3.0,2.0,0.0,0.0,1.0,6.89
6.425,0.063532672,133.0626,2007.0,2.0,2.0,2.0,0.0,2.0,2.0,7.27
21.35,0.075384242,262.7568,1985.0,2.0,3.0,4.0,1.0,0.0,5.0,8.94
12.1,0.080131363,170.9106,2009.0,2.0,3.0,3.0,0.0,9.0,3.0,7.34
11.6,0.132111921,82.2276,1998.0,1.0,3.0,1.0,1.0,5.0,0.0,5.5
13.15,0.083547515,179.166,1985.0,1.0,1.0,1.0,0.0,9.0,4.0,5.88
9.395,0.103731617,236.9932,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,8.35
17.2,0.025309134,147.0418,2007.0,2.0,2.0,2.0,1.0,3.0,2.0,7.76
7.42,0.0258457,188.9872,2009.0,2.0,3.0,3.0,1.0,13.0,3.0,7.81
18.25,0.054223942,142.0154,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,7.66
8.575,0.0757916409999999,193.3794,1985.0,2.0,3.0,4.0,1.0,4.0,5.0,9.03
17.6,0.03928284,94.641,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,7.94
15.5,0.145591438,148.705,1985.0,2.0,3.0,4.0,1.0,12.0,5.0,7.49
6.825,0.046824729,155.1998,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,7.81
7.405,0.159062948,208.9296,1987.0,3.0,3.0,2.0,0.0,4.0,1.0,7.9
15.7,0.0739667859999999,250.5724,2009.0,2.0,3.0,3.0,0.0,0.0,3.0,8.3
15.6,0.117574554,75.667,2007.0,2.0,2.0,2.0,0.0,5.0,2.0,7.17
9.6,0.049617765,44.2086,1998.0,1.0,3.0,1.0,0.0,9.0,0.0,3.8
6.46,0.032296886,144.0102,1985.0,2.0,3.0,4.0,1.0,5.0,5.0,8.59
14.0,0.037340835,163.1526,1985.0,2.0,3.0,4.0,1.0,5.0,5.0,8.28
13.5,0.075707087,88.18299999999999,1985.0,2.0,3.0,4.0,0.0,0.0,5.0,7.27
10.195,0.146635206,139.0838,2004.0,1.0,2.0,2.0,1.0,5.0,6.0,8.2
19.1,0.1775456239999999,172.4422,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,8.19
8.895,0.072693696,175.937,2009.0,2.0,3.0,3.0,0.0,2.0,3.0,6.27
8.945,0.146701312,262.291,1998.0,1.0,3.0,1.0,1.0,4.0,0.0,7.18
10.3,0.146999264,103.7648,2007.0,2.0,2.0,2.0,0.0,10.0,2.0,7.94
16.0,0.173109453,155.2972,2002.0,1.0,2.0,2.0,1.0,13.0,7.0,8.27
6.385,0.124410284,34.3874,2007.0,2.0,2.0,2.0,1.0,13.0,2.0,5.96
13.0,0.035079516,47.9034,1987.0,3.0,3.0,2.0,0.0,9.0,1.0,6.37
20.1,0.054763518,150.9366,2007.0,2.0,2.0,2.0,1.0,5.0,2.0,8.15
11.1,0.1111229359999999,189.2846,2009.0,2.0,3.0,3.0,0.0,6.0,3.0,8.2
5.175,0.030330202,35.4874,1987.0,3.0,3.0,2.0,0.0,8.0,1.0,5.96
11.5,0.0,88.25399999999999,1997.0,1.0,1.0,2.0,1.0,4.0,8.0,7.17
16.75,0.008601441,73.7038,2009.0,2.0,3.0,3.0,1.0,10.0,3.0,7.25
17.35,0.024407061,102.3332,1985.0,2.0,3.0,4.0,0.0,1.0,5.0,7.57
17.25,0.084262458,261.591,1987.0,3.0,3.0,2.0,0.0,14.0,1.0,8.14
5.88,0.08644044,155.3998,2004.0,1.0,2.0,2.0,0.0,5.0,6.0,7.67
4.88,0.112718928,54.2956,1985.0,2.0,3.0,4.0,0.0,0.0,5.0,7.18
7.3,0.086619573,147.6076,2007.0,2.0,2.0,2.0,0.0,5.0,2.0,8.09
7.075,0.058437653,143.0128,1999.0,2.0,1.0,2.0,0.0,4.0,9.0,7.05
6.365,0.0,59.7536,2007.0,2.0,2.0,2.0,0.0,5.0,2.0,6.89
17.7,0.034504414,125.202,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,7.93
9.3,0.044652785,247.0802,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,7.11
5.92,0.019184026,50.3692,1987.0,3.0,3.0,2.0,1.0,14.0,1.0,6.38
9.6,0.029638267,42.6086,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,4.9
14.15,0.042180995,52.0982,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,6.36
11.8,0.11507174,198.2084,1987.0,3.0,3.0,2.0,0.0,14.0,1.0,8.23
6.765,0.087437069,106.1306,2002.0,1.0,2.0,2.0,1.0,5.0,7.0,7.42
7.35,0.0142955639999999,242.6512,1985.0,2.0,3.0,4.0,1.0,6.0,5.0,9.4
13.15,0.073251428,181.695,1998.0,1.0,3.0,1.0,0.0,13.0,0.0,6.31
7.035,0.021743592,263.191,1985.0,2.0,3.0,4.0,0.0,5.0,5.0,8.79
18.7,0.10527024,122.9072,2007.0,2.0,2.0,2.0,0.0,5.0,2.0,6.19
13.3,0.063513272,149.9708,1987.0,3.0,3.0,2.0,0.0,5.0,1.0,7.65
9.42,0.044151435,61.5194,2007.0,2.0,2.0,2.0,1.0,5.0,2.0,6.76
17.6,0.008001018,170.4422,1997.0,1.0,1.0,2.0,0.0,4.0,8.0,7.92
8.235,0.0828941,149.3076,2007.0,2.0,2.0,2.0,0.0,0.0,2.0,7.56
8.39,0.091042211,162.6894,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,7.86
13.15,0.038011783,89.6856,1999.0,2.0,1.0,2.0,1.0,13.0,9.0,6.56
12.65,0.042296724,106.3938,2002.0,1.0,2.0,2.0,0.0,9.0,7.0,8.23
20.7,0.02695441,73.2354,2002.0,2.0,2.0,2.0,0.0,9.0,7.0,7.32
13.0,0.153930108,76.7986,2002.0,1.0,2.0,2.0,0.0,3.0,7.0,7.88
16.1,0.034376537,256.1356,2002.0,1.0,2.0,2.0,0.0,6.0,7.0,8.76
16.0,0.060971431,226.2404,2002.0,1.0,2.0,2.0,0.0,15.0,7.0,8.46
12.35,0.0,118.9124,1987.0,3.0,3.0,2.0,0.0,13.0,1.0,8.07
14.0,0.023831558,103.1332,2009.0,2.0,3.0,3.0,0.0,0.0,3.0,7.57
20.5,0.032762495,40.0822,2004.0,1.0,2.0,2.0,0.0,9.0,6.0,7.14
8.3,0.035347676,38.0506,2004.0,1.0,2.0,2.0,0.0,6.0,6.0,6.28
19.2,0.041291929,130.131,1999.0,2.0,1.0,2.0,0.0,9.0,9.0,6.95
9.1,0.080747059,46.9718,2007.0,2.0,2.0,2.0,0.0,9.0,2.0,6.75
14.15,0.035240817,255.5014,1987.0,3.0,3.0,2.0,0.0,3.0,1.0,8.59
7.93,0.005557062,122.1414,1999.0,2.0,1.0,2.0,0.0,5.0,9.0,7.98
17.1,0.0671540529999999,114.386,1997.0,1.0,1.0,2.0,0.0,9.0,8.0,7.13
16.2,0.019362306,154.6972,1987.0,3.0,3.0,2.0,0.0,14.0,1.0,7.45
6.465,0.124506117,264.7884,1997.0,1.0,1.0,2.0,0.0,3.0,8.0,8.22
7.155,0.168871496,34.3874,2009.0,2.0,3.0,3.0,1.0,1.0,3.0,6.51
20.6,0.030504756,212.6244,2004.0,1.0,2.0,2.0,1.0,4.0,6.0,8.19
20.25,0.103142373,94.612,2009.0,2.0,3.0,3.0,1.0,3.0,3.0,6.48
18.75,0.0788722509999999,189.5556,1985.0,1.0,1.0,1.0,0.0,13.0,4.0,7.03
15.85,0.082120687,177.437,2009.0,2.0,3.0,3.0,0.0,1.0,3.0,8.64
9.0,0.069487587,266.6884,1987.0,3.0,3.0,2.0,0.0,8.0,1.0,8.29
18.25,0.011180843,213.456,1985.0,2.0,3.0,4.0,0.0,13.0,5.0,8.36
19.35,0.037315469,50.0034,1985.0,2.0,3.0,4.0,0.0,0.0,5.0,7.6
18.7,0.037835765,111.1886,2007.0,2.0,2.0,2.0,0.0,6.0,2.0,7.76
20.85,0.021312043,104.9306,1987.0,3.0,3.0,2.0,0.0,6.0,1.0,7.74
18.35,0.094218363,83.9882,1987.0,3.0,3.0,2.0,1.0,6.0,1.0,7.09
18.6,0.076841095,162.2236,2004.0,1.0,2.0,2.0,0.0,13.0,6.0,7.97
9.8,0.063805139,117.3492,2004.0,1.0,2.0,2.0,1.0,6.0,6.0,6.7
15.1,0.087542757,219.8456,1999.0,2.0,1.0,2.0,1.0,6.0,9.0,8.73
6.115,0.028871235,188.7898,1985.0,2.0,3.0,4.0,1.0,13.0,5.0,7.63
7.09,0.00720931,48.1034,1987.0,3.0,3.0,2.0,0.0,0.0,1.0,6.97
19.6,0.02286663,102.8332,1985.0,2.0,3.0,4.0,0.0,9.0,5.0,7.93
8.18,0.067543727,57.2562,1985.0,2.0,3.0,4.0,1.0,4.0,5.0,7.64
